RespondentID,How often do you travel by plane?,Do you ever recline your seat when you fly?,How tall are you?,Do you have any children under 18?,"In a row of three seats, who should get to use the two arm rests?","In a row of two seats, who should get to use the middle arm rest?",Who should have control over the window shade?,Is itrude to move to an unsold seat on a plane?,"Generally speaking, is it rude to say more than a few words tothe stranger sitting next to you on a plane?","On a 6 hour flight from NYC to LA, how many times is it acceptable to get up if you're not in an aisle seat?","Under normal circumstances, does a person who reclines their seat during a flight have any obligation to the person sitting behind them?",Is itrude to recline your seat on a plane?,"Given the opportunity, would you eliminate the possibility of reclining seats on planes entirely?",Is it rude to ask someone to switch seats with you in order to be closer to friends?,Is itrude to ask someone to switch seats with you in order to be closer to family?,Is it rude to wake a passenger up if you are trying to go to the bathroom?,Is itrude to wake a passenger up if you are trying to walk around?,"In general, is itrude to bring a baby on a plane?","In general, is it rude to knowingly bring unruly children on a plane?",Have you ever used personal electronics during take off or landing in violation of a flight attendant's direction?,Have you ever smoked a cigarette in an airplane bathroom when it was against the rules?,Gender,Age,Household Income,Education,Location (Census Region)
3432882055.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,1.0,4.0
3432874714.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,4.0,3.0,6.0
3432870182.0,,,154.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,,4.0,4.0
3432863942.0,,,190.5,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,3.0,2.0,6.0
3432863119.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,1.0,1.0
3432861352.0,,,157.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,4.0,4.0,4.0
3432860870.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,8.0
3432860498.0,,,182.9,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,2.0,4.0,8.0
3432859575.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0
3432858420.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,1.0,7.0
3432855362.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,3.0,0.0
3432855309.0,,,188.0,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,3.0,3.0,4.0
3432853095.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,2.0,3.0,6.0
3432852647.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,2.0,2.0,1.0,5.0
3432848594.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3432848086.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,
3432843728.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,4.0,4.0,2.0
3432840422.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,,4.0,4.0
3432839137.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,3.0,2.0,0.0
3432838747.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,6.0
3432837467.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0,2.0,0.0
3432836941.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,3.0,2.0,7.0
3432833143.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0
3432832379.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,,1.0
3432831602.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,3.0,4.0,5.0
3432831349.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3432830879.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,4.0,8.0
3432827955.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,4.0,3.0,0.0
3432826278.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,,,2.0
3432823175.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0
3432814391.0,,,182.9,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,0.0,3.0,4.0,4.0,0.0
3432814266.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0
3432813588.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,0.0
3432813538.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,3.0,1.0
3432809285.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,6.0
3432807061.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,3.0,6.0
3432800605.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,4.0,2.0,0.0
3432799814.0,,,165.1,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,0.0
3432797272.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,2.0,4.0,0.0
3432793410.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,0.0,2.0,3.0,0.0
3432792493.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,0.0,2.0,4.0,3.0,0.0
3432791789.0,,,190.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,0.0,3.0,5.0
3432786313.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,7.0
3432784159.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,1.0,3.0,0.0
3432782903.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,1.0
3432780542.0,,,182.9,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,3.0,8.0
3432779202.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,2.0,1.0,6.0
3432773257.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,3.0,2.0,0.0
3432768051.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,4.0,4.0,0.0
3432766511.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,3.0,4.0,0.0
3432764140.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,8.0
3432760923.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,,3.0,6.0
3432757907.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,3.0,0.0
3432757277.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,4.0
3432756587.0,,,165.1,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,4.0
3432756556.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,2.0
3432748659.0,,,172.7,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,,,0.0
3432747385.0,,,190.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,,3.0,8.0
3432743308.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,4.0,4.0
3432743281.0,,,157.5,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,1.0
3432742047.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,2.0
3432732425.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,1.0,,4.0,6.0
3432730924.0,,,185.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,4.0,4.0,0.0
3432729673.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,1.0,2.0,1.0
3432729279.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,1.0,2.0,4.0
3432725309.0,,,152.4,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,2.0,4.0,1.0
3432725057.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,2.0,,1.0
3432723006.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,1.0,3.0,2.0,0.0
3432719444.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,2.0,4.0,0.0
3432717557.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3432716154.0,,,177.8,0.0,,,,,,,,,,,,,,,,,,,,,,
3432715149.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,2.0
3432712883.0,,,185.4,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,3.0,4.0,3.0,0.0
3432712733.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,3.0,3.0
3432712670.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,2.0,3.0,1.0
3432710807.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,4.0,8.0
3432708518.0,,,172.7,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,2.0,4.0,7.0
3432704896.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,2.0,8.0
3432703862.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,2.0,3.0,3.0,6.0
3432702734.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,3.0,0.0
3432702376.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,3.0,8.0
3432701612.0,,,175.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,7.0
3432698661.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,3.0,4.0
3432696460.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,0.0
3432694545.0,,,167.6,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,6.0
3432693762.0,,,175.3,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,4.0
3432692283.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,,1.0,1.0
3432690556.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,4.0,8.0
3432688045.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,0.0,2.0,4.0,0.0
3432686853.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,
3432686527.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
3432682685.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,2.0
3432681188.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,3.0,4.0,0.0
3432680969.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,3.0,7.0
3432679810.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,4.0
3432676303.0,,,162.6,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,3.0
3432674865.0,,,188.0,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,1.0,2.0,4.0
3432674597.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,,1.0,4.0
3432673760.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,6.0
3432671925.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,1.0,2.0,4.0,1.0
3432671796.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,3.0,2.0
3432669331.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,3.0,3.0,1.0
3432663659.0,,,185.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,4.0,7.0
3432662408.0,,,154.9,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,4.0,4.0,6.0
3432659558.0,,,152.4,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,2.0,4.0,3.0
3432657800.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,,4.0,4.0
3432657579.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,0.0
3432657414.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,,2.0,5.0
3432656062.0,,,188.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,,3.0,2.0
3432654840.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,3.0,8.0
3432654546.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,2.0,4.0,0.0
3432653582.0,,,162.6,,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,3.0,4.0,6.0
3432653171.0,,,157.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.0,2.0,1.0
3432651320.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,1.0,7.0
3432647057.0,,,170.2,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,3.0,3.0,2.0
3432646135.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,2.0,4.0
3432645979.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,2.0,4.0
3432644073.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,4.0,5.0
3432642283.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,,4.0,4.0
3432641073.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,2.0,6.0
3432640585.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,0.0
3432638246.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,3.0,4.0,3.0
3432637495.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,4.0,4.0,4.0
3432636848.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,0.0,4.0,2.0
3432636547.0,,,152.4,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,,2.0,4.0
3432635515.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,,4.0,0.0
3432634383.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,2.0,3.0,0.0
3432632431.0,,,160.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,3.0,3.0,0.0
3432630149.0,,,154.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,4.0,7.0
3432628864.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,2.0,4.0,8.0
3432628841.0,,,172.7,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,3.0,4.0,7.0
3432627503.0,,,154.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,0.0,3.0,1.0
3432625031.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,,2.0,0.0
3432622886.0,,,175.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,,2.0,0.0
3432621625.0,,,167.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,1.0,0.0
3432621624.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,3.0,4.0,7.0
3432619859.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,4.0,4.0,3.0
3432618918.0,,,167.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,4.0,4.0,7.0
3432618535.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,2.0,1.0
3432617142.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,1.0,4.0,3.0
3432614225.0,,,188.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,2.0,3.0,8.0
3432612410.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,4.0
3432612273.0,,,177.8,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,3.0,4.0,0.0
3432612073.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,2.0,6.0
3432604139.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,1.0,3.0,1.0
3432603378.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,2.0,0.0
3432601329.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,4.0
3432601169.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3432597578.0,,,160.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,,4.0,2.0
3432597242.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,4.0
3432596789.0,,,165.1,0.0,,,,,,,,,1.0,,,,,,,1.0,1.0,0.0,1.0,4.0,1.0,2.0
3432596033.0,,,165.1,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,4.0,4.0,5.0
3432595469.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,1.0,0.0,2.0,3.0,8.0
3432595447.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,4.0,4.0,8.0
3432594046.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,1.0,0.0,2.0,4.0,3.0,4.0
3432593810.0,,,180.3,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,3.0,2.0,4.0
3432593776.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,1.0,1.0
3432592943.0,,,165.1,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,2.0,4.0,7.0
3432591264.0,,,182.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3432591009.0,,,185.4,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,3.0,3.0,7.0
3432590797.0,,,154.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,6.0
3432586012.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,4.0,6.0
3432585436.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,3.0
3432583627.0,,,177.8,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,2.0,,3.0,2.0
3432583317.0,,,180.3,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,1.0,2.0,3.0,3.0
3432582665.0,,,188.0,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,4.0,4.0,6.0
3432578499.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,1.0,1.0,8.0
3432577325.0,,,177.8,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,3.0,3.0,8.0
3432576298.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,2.0,3.0,1.0,1.0
3432575865.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,4.0
3432573920.0,,,185.4,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,3.0,3.0,4.0
3432572774.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,3.0,2.0,4.0
3432570755.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,6.0
3432570285.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,,2.0,4.0
3432570266.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,1.0,4.0
3432569102.0,,,185.4,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,3.0,3.0,6.0
3432561205.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,1.0
3432559580.0,,,167.6,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,1.0,0.0,,2.0,1.0
3432558337.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,,2.0,3.0
3432555887.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,1.0,3.0,1.0
3432554556.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,1.0,1.0,1.0,2.0,1.0,4.0,6.0
3432552719.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,3.0,,2.0,0.0
3432551367.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,2.0,4.0
3432550970.0,,,160.0,1.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,1.0,4.0,4.0,3.0
3432550291.0,,,175.3,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.0,2.0,3.0,1.0
3432546954.0,,,157.5,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,,2.0,0.0
3432543444.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,6.0
3432538384.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0
3432537258.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,1.0,0.0,1.0,2.0,7.0
3432533720.0,,,195.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3432529988.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,3.0,1.0
3432529869.0,,,188.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,3.0,3.0,4.0,0.0
3432528671.0,,,165.1,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,,4.0,4.0
3432527936.0,,,188.0,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,2.0,3.0,1.0
3432527384.0,,,165.1,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,0.0
3432526670.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3432526433.0,,,152.4,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,1.0,2.0,4.0
3432525300.0,,,154.9,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,1.0,2.0,3.0
3432521348.0,,,180.3,0.0,,,,,,,,,0.0,,,,,,,1.0,0.0,0.0,0.0,3.0,3.0,1.0
3432520405.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,1.0,2.0,4.0
3432520365.0,,,172.7,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,4.0,4.0,6.0
3432519959.0,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,3.0,1.0
3432516676.0,,,182.9,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,3.0,2.0,8.0
3432513839.0,,,157.5,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,3.0,7.0
3432511675.0,,,170.2,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,8.0
3432510812.0,,,177.8,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,4.0,4.0
3432510382.0,,,175.3,1.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,1.0
3432506985.0,,,162.6,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,1.0,2.0,2.0,5.0
3432506619.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,1.0,1.0,1.0,1.0,,3.0,0.0
3432503557.0,,,170.2,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,1.0,2.0,3.0,6.0
3432499380.0,,,182.9,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,2.0,3.0,2.0,4.0
3432496456.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,4.0,1.0
3432491632.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,7.0
3432491057.0,,,175.3,1.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,2.0,4.0,3.0,0.0
3432490443.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,2.0,2.0,4.0,8.0
3432490362.0,,,154.9,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,1.0,1.0,2.0,4.0,4.0
3432489108.0,,,172.7,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,2.0,3.0
3432487771.0,,,162.6,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,1.0,4.0,0.0
3432486033.0,,,157.5,0.0,,,,,,,,,1.0,,,,,,,0.0,0.0,1.0,1.0,2.0,3.0,4.0
3432485197.0,,,167.6,0.0,,,,,,,,,1.0,,,,,,,1.0,0.0,0.0,3.0,3.0,2.0,2.0
3432482977.0,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,3.0,3.0
3432482309.0,,,154.9,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,2.0,3.0,4.0
3432482201.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,2.0
3432477188.0,,,162.6,0.0,,,,,,,,,0.0,,,,,,,0.0,0.0,1.0,3.0,2.0,2.0,4.0
