RespondentID,How often do you travel by plane?,Do you ever recline your seat when you fly?,How tall are you?,Do you have any children under 18?,"In a row of three seats, who should get to use the two arm rests?","In a row of two seats, who should get to use the middle arm rest?",Who should have control over the window shade?,Is itrude to move to an unsold seat on a plane?,"Generally speaking, is it rude to say more than a few words tothe stranger sitting next to you on a plane?","On a 6 hour flight from NYC to LA, how many times is it acceptable to get up if you're not in an aisle seat?","Under normal circumstances, does a person who reclines their seat during a flight have any obligation to the person sitting behind them?",Is itrude to recline your seat on a plane?,"Given the opportunity, would you eliminate the possibility of reclining seats on planes entirely?",Is it rude to ask someone to switch seats with you in order to be closer to friends?,Is itrude to ask someone to switch seats with you in order to be closer to family?,Is it rude to wake a passenger up if you are trying to go to the bathroom?,Is itrude to wake a passenger up if you are trying to walk around?,"In general, is itrude to bring a baby on a plane?","In general, is it rude to knowingly bring unruly children on a plane?",Have you ever used personal electronics during take off or landing in violation of a flight attendant's direction?,Have you ever smoked a cigarette in an airplane bathroom when it was against the rules?,Gender,Age,Household Income,Education,Location (Census Region)
3433279798,1.0,3.0,193.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0
3433278680,1.0,1.0,162.6,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0
3433278304,1.0,3.0,165.1,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0
3433277841,1.0,3.0,188.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0
3433275891,2.0,3.0,167.6,0.0,4.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,8.0
3433274937,1.0,4.0,162.6,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0
3433273649,1.0,1.0,165.1,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,0.0
3433273305,1.0,3.0,175.3,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0
3433270331,4.0,0.0,195.6,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0
3433268645,2.0,0.0,175.3,0.0,5.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0
3433268138,1.0,0.0,182.9,0.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,8.0
3433265290,1.0,3.0,177.8,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
3433265138,1.0,3.0,160.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0
3433263574,1.0,3.0,182.9,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0
3433262682,1.0,2.0,167.6,0.0,4.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0
3433262269,2.0,0.0,175.3,0.0,5.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0
3433261318,1.0,0.0,190.5,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0
3433260894,1.0,1.0,180.3,0.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,7.0
3433260889,2.0,2.0,167.6,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0
3433260449,1.0,3.0,195.6,0.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0
3433260241,1.0,4.0,162.6,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0
3433259149,1.0,2.0,152.4,1.0,4.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0
3433259146,1.0,3.0,154.9,0.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,7.0
3433258577,1.0,0.0,172.7,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0
3433256501,2.0,3.0,157.5,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0
3433256432,1.0,4.0,165.1,0.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0
3433254127,5.0,0.0,198.1,1.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0
3433254063,1.0,3.0,165.1,0.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0
3433253031,2.0,0.0,152.4,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0
3433252843,1.0,4.0,185.4,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,7.0
3433251770,1.0,3.0,165.1,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0
3433250869,2.0,2.0,160.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0
3433249096,1.0,1.0,162.6,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0
3433246146,1.0,1.0,167.6,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0
3433241823,1.0,4.0,160.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
3433240354,1.0,4.0,180.3,1.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,8.0
3433238615,2.0,1.0,175.3,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0
3433238383,1.0,3.0,180.3,0.0,4.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,6.0
3433237336,1.0,2.0,160.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
3433235280,1.0,3.0,180.3,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0
3433234161,1.0,3.0,165.1,0.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
3433227282,1.0,3.0,175.3,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0
3433227239,1.0,4.0,172.7,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0
3433225123,2.0,1.0,182.9,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0
3433225120,1.0,2.0,160.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0
3433221584,2.0,1.0,170.2,1.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0
3433219834,1.0,3.0,162.6,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0
3433219750,1.0,1.0,154.9,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0
3433219337,2.0,4.0,170.2,0.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0
3433219199,1.0,2.0,180.3,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
3433219186,1.0,3.0,193.0,1.0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0
3433213189,1.0,4.0,157.5,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3433212442,1.0,4.0,188.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0
3433212352,1.0,3.0,160.0,0.0,4.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0
3433212324,1.0,1.0,185.4,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0
3433210555,1.0,0.0,160.0,0.0,5.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
3433209371,1.0,0.0,172.7,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0
3433207203,1.0,0.0,185.4,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0
3433206921,1.0,0.0,152.4,0.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0
3433204206,1.0,2.0,170.2,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,8.0
3433203817,1.0,0.0,162.6,0.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,3.0,5.0
3433203775,1.0,2.0,170.2,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0
3433202893,2.0,2.0,167.6,0.0,5.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,8.0
3433202043,1.0,0.0,185.4,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0
3433195418,2.0,2.0,182.9,1.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0
3433191468,1.0,1.0,167.6,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0
3433186047,1.0,1.0,177.8,0.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0
3433185242,1.0,3.0,177.8,0.0,4.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0
3433184541,2.0,4.0,188.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0
3433184499,1.0,0.0,162.6,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0
3433183494,1.0,1.0,193.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0
3433182349,2.0,1.0,172.7,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,6.0
3433180795,2.0,3.0,167.6,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0
3433178932,1.0,3.0,160.0,1.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0
3433175909,1.0,1.0,167.6,1.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0
3433174882,1.0,3.0,177.8,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0
3433169661,2.0,2.0,172.7,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0
3433169369,1.0,1.0,170.2,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0
3433167815,1.0,1.0,182.9,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,8.0
3433166875,1.0,3.0,180.3,1.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0
3433154896,1.0,2.0,152.4,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
3433154561,1.0,1.0,172.7,0.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0
3433152440,1.0,0.0,165.1,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,6.0
3433152270,1.0,0.0,170.2,1.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0
3433151150,1.0,3.0,177.8,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,7.0
3433147945,1.0,4.0,167.6,0.0,4.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0
3433142536,1.0,2.0,167.6,0.0,5.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0
3433138607,1.0,0.0,177.8,0.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0
3433136902,1.0,3.0,162.6,1.0,4.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0
3433134491,1.0,3.0,167.6,1.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0
3433134128,1.0,4.0,152.4,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0
3433133066,1.0,3.0,175.3,0.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0
3433132169,1.0,1.0,170.2,0.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0
3433131247,2.0,4.0,182.9,0.0,5.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0
3433130085,1.0,4.0,172.7,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0
3433128680,2.0,4.0,180.3,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0
3433127456,1.0,3.0,165.1,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0
3433127355,1.0,0.0,162.6,0.0,5.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
3433127341,1.0,3.0,190.5,0.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0
3433125333,1.0,3.0,152.4,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
3433125109,1.0,0.0,160.0,0.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,6.0
3433124803,2.0,4.0,193.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
3433122572,1.0,4.0,165.1,0.0,4.0,4.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0
3433120295,1.0,4.0,170.2,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0
3433119106,1.0,1.0,167.6,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,5.0
3433118974,1.0,1.0,172.7,0.0,4.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0
3433117854,1.0,4.0,160.0,0.0,4.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0
3433116022,1.0,0.0,160.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,6.0
3433113130,2.0,3.0,162.6,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0
3433112973,1.0,3.0,172.7,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0
3433111977,1.0,0.0,165.1,0.0,5.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0
3433111959,1.0,4.0,190.5,0.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0
3433107832,2.0,0.0,177.8,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0
3433107608,1.0,4.0,157.5,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0
3433106170,1.0,3.0,152.4,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0
3433104895,1.0,4.0,165.1,0.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
3433100773,1.0,3.0,170.2,0.0,5.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0
3433100648,1.0,1.0,177.8,1.0,4.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0
3433099083,2.0,3.0,170.2,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0
3433092925,2.0,2.0,190.5,0.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0
3433092542,1.0,1.0,162.6,0.0,4.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,6.0
3433092034,1.0,3.0,172.7,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0
3433091714,1.0,4.0,154.9,0.0,5.0,5.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0
